2,"FREER",T19,   27.888694,   98.599958,45,64
2,"FREER",0XA4,   27.997111,   98.882861,45,64
2,"CALLAGHAN",90TX,   27.879444,   99.396667,45,65
2,"ENCINAL",2TX4,   27.983618,   99.376701,45,65
2,"LAREDO",LRD,   27.544194,   99.461583,45,65
2,"COCOA BEACH",XMR,   28.467586,   80.566615,46,28
2,"COCOA BEACH",COF,   28.235006,   80.609979,46,28
2,"MELBOURNE",MLB,    28.10275,    80.64525,46,28
2,"MERRITT ISLAND",COI,   28.341611,   80.685472,46,28
2,"ROCKLEDGE",21FA,   28.299086,   80.720781,46,28
2,"WEST MELBOURNE",FD74,   28.065851,   80.902282,46,28
2,"KISSIMMEE",FD83,   28.258623,   81.383959,46,29
2,"MELBOURNE",31FL,   28.043353,    81.01923,46,29
2,"ORLANDO",ISM,   28.289806,   81.437083,46,29
2,"ORLANDO",54FD,     28.3675,   81.076111,46,29
2,"ORLANDO",MCO,   28.429389,      81.309,46,29
2,"ST CLOUD",72FL,   28.157516,   81.234797,46,29
2,"ST CLOUD",FD37,   28.137238,   81.263402,46,29
2,"ST CLOUD",57FA,   28.208624,   81.119232,46,29
2,"AUBURNDALE",FL16,   28.058631,   81.816469,46,30
2,"DUNDEE",58FD,   28.014167,   81.540556,46,30
2,"HAINES CITY",4FL9,    28.14335,    81.64702,46,30
2,"LAKELAND",FL43,   28.273811,   81.930447,46,30
2,"LAKELAND",FD33,   28.211756,   81.997917,46,30
2,"POLK CITY",4FD7,   28.206402,   81.827856,46,30
2,"POLK CITY",FA08,    28.16696,   81.808134,46,30
2,"WINTER HAVEN",GIF,   28.062917,   81.753306,46,30
2,"BROOKSVILLE",BKV,   28.473611,   82.455417,46,31
2,"BROOKSVILLE",X05,   28.330283,   82.496485,46,31
2,"DADE CITY",FD53,   28.453333,      82.215,46,31
2,"DADE CITY",5FL0,   28.413056,   82.223417,46,31
2,"DADE CITY",FD59,   28.470278,   82.240917,46,31
2,"DADE CITY",3FL1,     28.4525,   82.207778,46,31
2,"LUTZ",FL35,      28.175,   82.487778,46,31
2,"PLANT CITY",79FD,   28.041958,   82.092586,46,31
2,"PLANT CITY",PCM,   28.000167,   82.163306,46,31
2,"TAMPA",VDF,   28.013987,   82.345259,46,31
2,"TAMPA",X39,   28.221278,   82.374556,46,31
2,"ZEPHYRHILLS",ZPH,      28.228,      82.156,46,31
2,"NEW PORT RICHEY",FA40,   28.283083,     82.6407,46,32
2,"PORT O'CONNOR",72TA,   28.450736,   96.303986,46,59
2,"FULTON",9TE5,   28.154456,   96.976934,46,60
2,"SEADRIFT",8TA1,   28.478056,   96.761927,46,60
2,"REFUGIO",XS59,    28.28084,   97.211381,46,61
2,"REFUGIO",RFG,   28.296067,   97.326381,46,61
2,"ROCKPORT",RKP,   28.086222,   97.043694,46,61
2,"BEEVILLE",BEA,   28.364222,   97.791944,46,62
2,"BEEVILLE",TX2,   28.362444,   97.661917,46,62
2,"LAGARTO",79TE,   28.115566,   97.930834,46,62
2,"SINTON",T69,   28.038567,   97.542501,46,62
2,"BEEVILLE",TE58,   28.445132,   98.039403,46,63
2,"CALLIHAM",91TX,   28.396941,   98.362789,46,63
2,"GEORGE WEST",8T6,   28.362806,   98.116472,46,63
2,"GEORGE WEST",59TS,   28.143064,   98.158339,46,63
2,"ORANGE GROVE",TA56,   28.056653,   98.142042,46,63
2,"COTULLA",7TE8,   28.210028,   98.833733,46,64
2,"COTULLA",45XS,   28.140283,   98.912939,46,64
2,"COTULLA",46TA,   28.126119,   98.859744,46,64
2,"COTULLA",2XA1,   28.140199,   98.935997,46,64
2,"COTULLA",79TA,   28.169728,   98.890023,46,64
2,"TILDEN",43TS,   28.474206,   98.583811,46,64
2,"TILDEN",TE63,   28.246111,   98.552778,46,64
2,"COTULLA",COT,   28.455722,   99.217222,46,65
2,"COTULLA",TX79,   28.088889,   99.048889,46,65
2,"COTULLA",XA08,   28.166144,   99.091636,46,65
2,"COTULLA",TA58,   28.319972,   99.465872,46,65
2,"COTULLA",5TS1,   28.205835,   99.134473,46,65
2,"ENCINAL",XA66,   28.073889,   99.284694,46,65
2,"CARRIZO SPRINGS",1TS6,   28.269438,     99.9345,46,66
2,"CARRIZO SPRINGS",TA84,   28.354992,   99.933167,46,66
2,"CATARINA",9TS3,   28.085572,   99.620825,46,66
2,"CATARINA",99TX,   28.300272,   99.566987,46,66
2,"CATARINA",1TE1,   28.250273,   99.816997,46,66
